ts_utc,city,lat,lon,temp_c,feelslike_c,condition_text,humidity,wind_kph,wind_dir,pressure_mb,precip_mm,cloud,uv,is_day
2026-05-01T01:30:25Z,Chennai,13.0833,80.2833,30.0,36.5,Sunny,77,25.2,SSW,1009.0,0.0,20,0.5,1
2026-05-01T01:30:25Z,Mumbai,18.975,72.826,27.5,31.0,Partly Cloudy,79,11.9,S,1010.0,0.0,60,0.6,1
2026-05-01T01:30:26Z,Delhi,42.85,-80.5,8.9,6.7,Overcast,63,13.7,WNW,1014.0,0.0,100,0.0,0
2026-05-01T01:30:27Z,Bengaluru,12.9833,77.5833,25.5,26.7,Sunny,61,11.9,W,1012.0,0.0,4,0.8,1
2026-05-01T01:30:27Z,Kolkata,22.5697,88.3697,26.3,28.9,Patchy light rain in area with thunder,78,10.4,SE,1007.0,0.95,79,1.1,1
2026-05-01T01:30:27Z,Hyderabad,17.3753,78.4744,30.9,30.7,Sunny,36,5.4,WNW,1009.0,0.0,0,1.0,1
2026-05-01T01:30:28Z,Pune,18.5333,73.8667,24.9,26.0,Sunny,54,11.5,W,1012.0,0.0,0,0.7,1
2026-05-01T01:30:28Z,Ahmedabad,23.0333,72.6167,28.0,29.1,Sunny,54,11.9,SSW,1006.0,0.0,0,0.0,1
2026-05-01T05:56:57Z,Chennai,13.0833,80.2833,35.3,45.5,Partly cloudy,60,25.6,SSE,1008.0,0.0,50,9.9,1
2026-05-01T05:56:57Z,Mumbai,18.975,72.826,33.4,44.6,Mist,59,16.6,SW,1010.0,0.0,50,10.2,1
2026-05-01T05:56:57Z,Delhi,42.85,-80.5,1.0,-1.5,Clear,86,7.9,N,1014.0,0.0,25,0.0,0
2026-05-01T05:56:58Z,Bengaluru,12.9833,77.5833,30.3,29.9,Sunny,49,12.2,NW,1016.0,0.0,25,10.6,1
2026-05-01T05:56:58Z,Kolkata,22.5697,88.3697,27.4,28.5,Mist,79,18.4,SW,1007.0,0.55,75,9.1,1
2026-05-01T05:56:58Z,Hyderabad,17.3753,78.4744,34.1,32.1,Sunny,23,14.0,NW,1012.0,0.0,25,10.9,1
2026-05-01T05:56:59Z,Pune,18.5333,73.8667,34.3,32.7,Sunny,22,20.5,WNW,1011.0,0.0,0,11.3,1
2026-05-01T05:56:59Z,Ahmedabad,23.0333,72.6167,32.3,30.5,Overcast,52,19.8,WSW,1006.0,0.0,0,9.9,1
2026-05-01T08:02:38Z,Chennai,13.0833,80.2833,38.4,40.4,Sunny,48,31.3,SE,1006.0,0.0,25,8.6,1
2026-05-01T08:02:39Z,Mumbai,18.975,72.826,34.3,47.7,Overcast,56,21.2,SW,1009.0,0.0,50,10.9,1
2026-05-01T08:02:39Z,Delhi,42.85,-80.5,2.2,0.5,Overcast,87,6.1,NNW,1014.0,0.0,100,0.0,0
2026-05-01T08:02:39Z,Bengaluru,12.9833,77.5833,32.3,31.0,Sunny,43,11.5,NW,1014.0,0.0,25,8.0,1
2026-05-01T08:02:40Z,Kolkata,22.5697,88.3697,29.1,29.1,Mist,70,19.1,SSW,1006.0,0.0,75,5.6,1
2026-05-01T08:02:40Z,Hyderabad,17.3753,78.4744,37.0,35.7,Sunny,18,14.0,NW,1010.0,0.0,25,10.2,1
2026-05-01T08:02:40Z,Pune,18.5333,73.8667,36.0,34.7,Sunny,21,24.5,WNW,1008.0,0.0,0,11.5,1
2026-05-01T08:02:41Z,Ahmedabad,23.0333,72.6167,36.2,34.7,Overcast,33,20.5,WSW,1005.0,0.0,0,10.4,1
2026-05-01T10:12:22Z,Chennai,13.0833,80.2833,37.2,39.2,Sunny,60,34.2,SSE,1004.0,0.0,25,3.5,1
2026-05-01T10:12:22Z,Mumbai,18.975,72.826,32.0,40.4,Mist,63,20.9,WSW,1008.0,0.0,50,5.5,1
2026-05-01T10:12:23Z,Delhi,42.85,-80.5,-0.7,-2.6,Clear,91,5.4,N,1015.0,0.0,0,0.0,0
2026-05-01T10:12:23Z,Bengaluru,12.9833,77.5833,33.2,31.5,Partly cloudy,39,11.2,N,1012.0,0.0,50,1.6,1
2026-05-01T10:12:23Z,Kolkata,22.5697,88.3697,30.3,31.1,Mist,66,19.1,SSW,1004.0,0.0,50,1.4,1
2026-05-01T10:12:24Z,Hyderabad,17.3753,78.4744,38.1,37.2,Sunny,16,15.5,NW,1008.0,0.0,25,4.4,1
2026-05-01T10:12:24Z,Pune,18.5333,73.8667,36.2,34.7,Sunny,20,28.4,WNW,1007.0,0.0,4,5.8,1
2026-05-01T10:12:24Z,Ahmedabad,23.0333,72.6167,39.0,38.5,Overcast,24,21.2,WSW,1002.0,0.0,0,5.4,1
2026-05-01T12:45:40Z,Chennai,13.0833,80.2833,35.0,37.0,Clear,67,34.6,SSE,1003.0,0.0,25,0.0,1
2026-05-01T12:45:41Z,Mumbai,18.975,72.826,31.2,39.6,Partly cloudy,66,14.4,WSW,1007.0,0.0,50,0.1,1
2026-05-01T12:45:41Z,Delhi,42.85,-80.5,3.8,3.0,Sunny,80,4.3,NE,1015.0,0.0,0,0.3,1
2026-05-01T12:45:41Z,Bengaluru,12.9833,77.5833,33.3,32.5,Partly cloudy,47,6.5,W,1011.0,0.0,50,0.0,1
2026-05-01T12:45:42Z,Kolkata,22.5697,88.3697,29.3,34.6,Mist,75,43.2,WNW,1003.0,3.54,50,0.0,0
2026-05-01T12:45:42Z,Hyderabad,17.3753,78.4744,38.3,37.5,Sunny,17,10.8,WNW,1007.0,0.0,25,0.0,1
2026-05-01T12:45:42Z,Pune,18.5333,73.8667,31.5,30.5,Sunny,29,22.7,WNW,1008.0,0.0,0,0.1,1
2026-05-01T12:45:43Z,Ahmedabad,23.0333,72.6167,38.4,41.0,Overcast,35,24.8,SSW,1001.0,0.0,0,0.2,1
